ORDER_NUMBER,DATE,TIME,EMAIL,COUNTRY,FIRST_NAME,LAST_NAME,ADDRESS,CITY,ZIP,PHONE,FIRST_NAME_SHIPPING,LAST_NAME_SHIPPING,ID_CARD,STATUS,NUMBER_PACK,NUMBER_STANDARD,NUMBER_EXCLUSIVE,PRICE
569,2023-6-7,11:49:35,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ali,Zerouali,6,FAILED_PROCESSING,,,,
570,2023-6-7,11:50:6,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Magou,Ebenezer,3,FAILED_PROCESSING,,,,
571,2023-6-7,11:50:31,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Linda,Ouchene,3,FAILED_PROCESSING,,,,
572,2023-6-7,11:51:3,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Ismael,Djebbar,4,FAILED_PROCESSING,,,,
573,2023-6-7,11:51:35,najm.Abdelhak@gmail.com,France,Najm,ABDELHAK,32 Rue de la Convention,Marseille,13001,0609876543,Areski,Djebbar,6,COMPLETED,1,0,0,20.48
574,2023-6-7,12:2:29,younes.Abdelhak@gmail.com,France,Younes,ABDELHAK,25 Rue Saint-Maur,Strasbourg,67000,0609876543,Sabrina,Djebbar,4,FAILED_PROCESSING,,,,
575,2023-6-7,12:2:41,younes.Abdelhak@gmail.com,France,Younes,ABDELHAK,25 Rue Saint-Maur,Strasbourg,67000,0609876543,Linda,Ouchene,3,FAILED_PROCESSING,,,,
576,2023-6-7,12:2:57,younes.Abdelhak@gmail.com,France,Younes,ABDELHAK,25 Rue Saint-Maur,Strasbourg,67000,0609876543,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
577,2023-6-7,12:3:13,younes.Abdelhak@gmail.com,France,Younes,ABDELHAK,25 Rue Saint-Maur,Strasbourg,67000,0609876543,Ali,Zerouali,6,COMPLETED,1,0,0,20.48
578,2023-6-7,12:17:11,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Magou,Ebenezer,2,FAILED_PROCESSING,,,,
579,2023-6-7,12:17:37,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Michael,Bedia,6,FAILED_PROCESSING,2,0,0,36.24
580,2023-6-7,12:23:30,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Magou,Ebenezer,3,FAILED_PROCESSING,,,,
581,2023-6-7,12:23:42,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Aboubacar,Magassouba,6,FAILED_PROCESSING,,,,
582,2023-6-7,12:24:0,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Mendes,JB,2,FAILED_PROCESSING,,,,
583,2023-6-7,12:24:32,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Royce,Lounge,4,FAILED_PROCESSING,,,,
584,2023-6-7,12:25:3,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Linda,Ouchene,6,FAILED_PROCESSING,,,,
585,2023-6-7,12:25:15,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Mendes,JB,1,FAILED_PROCESSING,,,,
586,2023-6-7,12:25:30,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Michael,Bedia,1,FAILED_PROCESSING,,,,
587,2023-6-7,12:27:28,mathlouthi.Tazairt@gmail.com,France,Mathlouthi,TAZAIRT,12 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Areski,Djebbar,5,COMPLETED,1,0,0,20.48
588,2023-6-7,12:33:46,mathlouthi.Merabet@gmail.com,France,Mathlouthi,MERABET,25 Rue Saint-Maur,Strasbourg,67000,0612345678,Hakim,Zerouali,3,FAILED_PROCESSING,,,,
589,2023-6-7,12:34:3,mathlouthi.Merabet@gmail.com,France,Mathlouthi,MERABET,25 Rue Saint-Maur,Strasbourg,67000,0612345678,Ali,Zerouali,2,FAILED_PROCESSING,,,,
590,2023-6-7,12:37:38,mathlouthi.Merabet@gmail.com,France,Mathlouthi,MERABET,25 Rue Saint-Maur,Strasbourg,67000,0612345678,Areski,Djebbar,2,COMPLETED,2,0,0,36.24
591,2023-6-7,16:43:7,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Mendes,JB,5,FAILED_PROCESSING,,,,
592,2023-6-7,16:43:40,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
593,2023-6-7,16:43:52,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Linda,Ouchene,2,FAILED_PROCESSING,,,,
594,2023-6-7,16:44:4,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Ali,Zerouali,2,FAILED_PROCESSING,,,,
595,2023-6-7,16:44:21,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
596,2023-6-7,16:45:4,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Hakim,Zerouali,5,FAILED_PROCESSING,,,,
597,2023-6-7,16:47:41,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Hakim,Zerouali,5,FAILED_PROCESSING,,,,
598,2023-6-7,16:48:12,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Royce,Lounge,3,FAILED_PROCESSING,,,,
599,2023-6-7,16:48:24,yanis.aloui@gmail.com,France,Yanis,ALAOUI,39 boulevard Anatole France,Saint Denis,93200,0688234733,Michael,Bedia,3,COMPLETED,1,0,0,20.48
600,2023-6-7,16:58:33,adam.fernandez@gmail.com,France,Adam,FERNANDEZ,23 rue du Paradis,Rennes,35000,0689725436,Linda,Ouchene,5,FAILED_PROCESSING,,,,
601,2023-6-7,16:58:45,adam.fernandez@gmail.com,France,Adam,FERNANDEZ,23 rue du Paradis,Rennes,35000,0689725436,Magou,Ebenezer,5,COMPLETED,2,0,0,36.24
602,2023-6-7,16:59:22,hugo.leblanc@gmail.com,France,Hugo,LEBLANC,2 rue des Violettes,Paris,75001,0678312564,Ryad,Mebarki,2,COMPLETED,2,0,0,36.24
603,2023-6-7,17:16:10,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Michael,Bedia,5,FAILED_PROCESSING,,,,
604,2023-6-7,17:16:26,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
605,2023-6-7,17:16:59,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Areski,Djebbar,2,FAILED_PROCESSING,,,,
606,2023-6-7,17:17:31,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Sabrina,Djebbar,2,FAILED_PROCESSING,,,,
607,2023-6-7,17:17:47,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Ismael,Djebbar,5,FAILED_PROCESSING,,,,
608,2023-6-7,17:18:2,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
609,2023-6-7,17:18:34,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Royce,Lounge,4,FAILED_PROCESSING,,,,
610,2023-6-7,17:21:20,noah.thomas@gmail.com,France,Noah,THOMAS,16 avenue Foch,Reims,51100,0687204398,Ali,Zerouali,6,FAILED_PROCESSING,1,0,0,20.48
611,2023-6-7,17:24:8,aaron.rousseau@gmail.com,France,Aaron,ROUSSEAU,6 boulevard Voltaire,Lille,59000,0678352146,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
612,2023-6-7,17:24:45,aaron.rousseau@gmail.com,France,Aaron,ROUSSEAU,6 boulevard Voltaire,Lille,59000,0678352146,Ryad,Mebarki,3,pending,1,0,0,36.24
613,2023-6-7,17:26:35,tom.leclerc@gmail.com,France,Tom,LECLERC,10 avenue du Soleil,Paris,75001,0665123987,Royce,Lounge,2,pending,,,,
614,2023-6-7,17:27:7,tom.leclerc@gmail.com,France,Tom,LECLERC,10 avenue du Soleil,Paris,75001,0665123987,Linda,Ouchene,5,FAILED,1,0,0,20.48
615,2023-6-7,17:30:28,tom.leclerc@gmail.com,France,Tom,LECLERC,10 avenue du Soleil,Paris,75001,0665123987,Mendes,JB,6,pending,2,0,0,36.24
616,2023-6-7,17:31:47,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Royce,Lounge,4,FAILED_PROCESSING,,,,
617,2023-6-7,17:32:15,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Linda,Ouchene,6,pending,,,,
618,2023-6-7,17:32:50,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Aboubacar,Magassouba,2,FAILED_PROCESSING,,,,
619,2023-6-7,17:33:8,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Sabrina,Djebbar,4,FAILED_PROCESSING,,,,
620,2023-6-7,17:33:14,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Royce,Lounge,6,FAILED_PROCESSING,,,,
621,2023-6-7,17:33:45,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Hakim,Zerouali,3,FAILED_PROCESSING,,,,
622,2023-6-7,17:36:16,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Aboubacar,Magassouba,2,FAILED_PROCESSING,,,,
623,2023-6-7,17:37:19,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Magou,Ebenezer,3,COMPLETED,1,0,0,36.24
624,2023-6-7,17:39:32,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
625,2023-6-7,17:39:33,nael.blanc@gmail.com,France,Naël,BLANC,27 rue des Champs,Strasbourg,67000,0665435279,Linda,Ouchene,1,COMPLETED,1,0,0,20.48
626,2023-6-7,17:46:2,nathan.renard@gmail.com,France,Nathan,RENAUD,36 boulevard Victor Hugo,Montpellier,34000,0665435341,Ali,Zerouali,3,FAILED_PROCESSING,,,,
627,2023-6-7,17:46:22,nathan.renard@gmail.com,France,Nathan,RENAUD,36 boulevard Victor Hugo,Montpellier,34000,0665435341,Mendes,JB,3,FAILED,1,0,0,20.48
628,2023-6-7,17:49:20,timéo.leroy@gmail.com,France,Timéo,LEROY,10 rue des Lilas,Toulouse,31000,0689723420,Aboubacar,Magassouba,3,COMPLETED,2,0,0,36.24
629,2023-6-7,18:6:1,hugo.dupont@gmail.com,France,Hugo,DUPONT,21 rue des Violettes,Paris,75001,0665123498,Areski,Djebbar,2,FAILED_PROCESSING,,,,
630,2023-6-7,18:10:28,hugo.dupont@gmail.com,France,Hugo,DUPONT,21 rue des Violettes,Paris,75001,0665123498,Ryad,Mebarki,4,FAILED_PROCESSING,,,,
631,2023-6-7,18:10:29,hugo.dupont@gmail.com,France,Hugo,DUPONT,21 rue des Violettes,Paris,75001,0665123498,Linda,Ouchene,5,FAILED_PROCESSING,,,,
632,2023-6-7,18:10:30,hugo.dupont@gmail.com,France,Hugo,DUPONT,21 rue des Violettes,Paris,75001,0665123498,Michael,Bedia,6,COMPLETED,2,0,0,36.24
633,2023-6-7,18:19:15,jules.dubois@gmail.com,France,Jules,DUBOIS,7 rue des Iris,Lyon,69002,0687203194,Hakim,Zerouali,6,COMPLETED,2,0,0,36.24
634,2023-6-7,18:23:24,louis.martin@gmail.com,France,Louis,MARTIN,2 avenue de la Gare,Bordeaux,33000,0678352146,Michael,Bedia,4,COMPLETED,2,0,0,36.24
635,2023-6-7,18:37:39,adam.rodriguez@gmail.com,France,Adam,RODRIGUEZ,14 rue Victor Hugo,Marseille,13001,0689725341,Aboubacar,Magassouba,2,FAILED_PROCESSING,,,,
636,2023-6-7,18:38:12,adam.rodriguez@gmail.com,France,Adam,RODRIGUEZ,14 rue Victor Hugo,Marseille,13001,0689725341,Mendes,JB,3,FAILED_PROCESSING,,,,
637,2023-6-7,18:40:8,adam.rodriguez@gmail.com,France,Adam,RODRIGUEZ,14 rue Victor Hugo,Marseille,13001,0689725341,Ismael,Djebbar,2,FAILED,1,0,0,20.48
638,2023-6-7,18:42:50,ethan.blanc@gmail.com,France,Ethan,BLANC,28 rue des Champs,Strasbourg,67000,0665435279,Ismael,Djebbar,1,FAILED_PROCESSING,,,,
639,2023-6-7,18:43:22,ethan.blanc@gmail.com,France,Ethan,BLANC,28 rue des Champs,Strasbourg,67000,0665435279,Michael,Bedia,1,FAILED_PROCESSING,,,,
640,2023-6-7,18:45:46,ethan.blanc@gmail.com,France,Ethan,BLANC,28 rue des Champs,Strasbourg,67000,0665435279,Ali,Zerouali,1,pending,,,,
641,2023-6-7,18:46:22,ethan.blanc@gmail.com,France,Ethan,BLANC,28 rue des Champs,Strasbourg,67000,0665435279,Areski,Djebbar,5,COMPLETED,1,0,0,20.48
642,2023-6-7,22:17:27,jules.dubois@gmail.com,France,Jules,DUBOIS,7 rue des Iris,Lyon,69002,0687203194,Royce,Lounge,3,pending,,,,
643,2023-6-7,22:20:21,augustin.dupuis@gmail.com,France,Augustin,DUPUIS,9 rue des Lilas,Toulouse,31000,0678315462,Areski,Djebbar,5,COMPLETED,2,0,0,36.24
644,2023-6-7,22:26:54,lucie.martin@gmail.com,France,Lucie,MARTIN,4 avenue de la Gare,Bordeaux,33000,0678352146,Royce,Lounge,5,COMPLETED,2,0,0,36.24
645,2023-6-7,22:32:59,emma.rodriguez@gmail.com,France,Emma,RODRIGUEZ,16 rue Victor Hugo,Marseille,13001,0689725341,Ryad,Mebarki,3,COMPLETED,2,0,0,36.24
646,2023-6-7,22:39:11,hugo.leclerc@gmail.com,France,Hugo,LECLERC,13 avenue du Soleil,Paris,75001,0665123987,Aboubacar,Magassouba,4,COMPLETED,1,0,0,20.48
647,2023-6-7,22:45:26,luc.dupuis@gmail.com,France,Luc,DUPUIS,7 rue des Iris,Lyon,69002,0687203194,Linda,Ouchene,3,FAILED_PROCESSING,2,0,0,36.24
648,2023-6-7,22:51:16,alice.blanc@gmail.com,France,Alice,BLANC,32 rue des Champs,Strasbourg,67000,0665435279,Magou,Ebenezer,4,pending,,,,
649,2023-6-7,22:51:17,gabriel.marchand@gmail.com,France,Gabriel,MARCHAND,27 rue des Roses,Nantes,44000,0678351297,Ali,Zerouali,1,COMPLETED,1,0,0,20.48
650,2023-6-7,22:55:11,gabriel.marchand@gmail.com,France,Gabriel,MARCHAND,27 rue des Roses,Nantes,44000,0678351297,Mendes,JB,2,COMPLETED,1,0,0,20.48
651,2023-6-7,23:8:40,louise.renard@gmail.com,France,Louise,RENAUD,41 boulevard Victor Hugo,Montpellier,34000,0689725341,Areski,Djebbar,4,FAILED_PROCESSING,,,,
652,2023-6-7,23:12:19,louise.renard@gmail.com,France,Louise,RENAUD,41 boulevard Victor Hugo,Montpellier,34000,0689725341,Aboubacar,Magassouba,4,FAILED_PROCESSING,,,,
653,2023-6-7,23:15:14,louise.renard@gmail.com,France,Louise,RENAUD,41 boulevard Victor Hugo,Montpellier,34000,0689725341,Hakim,Zerouali,1,COMPLETED,1,0,0,20.48
654,2023-6-7,23:22:50,sacha.martin@gmail.com,France,Sacha,MARTIN,6 avenue de la Gare,Bordeaux,33000,0678354948,Royce,Lounge,6,COMPLETED,1,0,0,20.48
655,2023-6-7,23:33:47,noemie.leroy@gmail.com,France,Noémie,LEROY,13 rue des Lilas,Toulouse,31000,0678315420,Royce,Lounge,5,COMPLETED,1,0,0,20.48
656,2023-6-8,1:53:37,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Ryad,Mebarki,3,FAILED_PROCESSING,,,,
657,2023-6-8,1:54:3,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Ismael,Djebbar,5,FAILED_PROCESSING,,,,
658,2023-6-8,1:54:4,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Magou,Ebenezer,6,FAILED_PROCESSING,,,,
659,2023-6-8,1:54:4,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Linda,Ouchene,1,FAILED_PROCESSING,,,,
660,2023-6-8,1:54:5,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Mendes,JB,4,FAILED_PROCESSING,,,,
661,2023-6-8,1:54:5,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Magou,Ebenezer,6,FAILED_PROCESSING,,,,
662,2023-6-8,1:54:7,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Linda,Ouchene,3,pending,,,,
663,2023-6-8,1:55:28,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Royce,Lounge,1,FAILED_PROCESSING,,,,
664,2023-6-8,1:57:10,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Aboubacar,Magassouba,6,FAILED_PROCESSING,,,,
665,2023-6-8,1:59:19,youssef.guerin@gmail.com,France,Youssef,GUERIN,22 rue du Commerce,Lille,59000,0678132597,Royce,Lounge,4,FAILED,,,,
